TimeStamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2016-05-02 02:21:38.170,-8.000000e-01,-2.600000e-01,-2.000000e-01,1.070000e+00,-2.110000e+00,6.540000e+00
2016-05-02 02:21:38.315,-8.900000e-01,-1.600000e-01,-2.100000e-01,-2.310000e+00,6.900000e-01,-1.820000e+00
2016-05-02 02:21:38.415,-8.700000e-01,-2.500000e-01,-1.600000e-01,-7.700000e-01,-6.210000e+00,-2.190000e+00
2016-05-02 02:21:38.561,-8.900000e-01,-1.900000e-01,-2.800000e-01,6.910000e+00,-3.090000e+00,-2.150000e+00
2016-05-02 02:21:38.658,-7.300000e-01,-1.800000e-01,-1.900000e-01,1.280000e+00,2.300000e+00,-1.690000e+00
2016-05-02 02:21:38.803,-9.400000e-01,-1.700000e-01,-2.000000e-01,2.040000e+00,-2.510000e+00,-8.560000e+00
2016-05-02 02:21:38.901,-8.700000e-01,-2.600000e-01,-1.200000e-01,1.050000e+00,4.800000e-01,-3.110000e+00
2016-05-02 02:21:39.001,-8.500000e-01,-1.800000e-01,-1.700000e-01,4.500000e+00,-2.880000e+00,-4.000000e-01
2016-05-02 02:21:39.148,-8.000000e-01,-2.100000e-01,-1.800000e-01,1.230000e+00,1.000000e-01,2.210000e+00
2016-05-02 02:21:39.245,-9.000000e-01,-2.600000e-01,-1.600000e-01,2.860000e+00,2.300000e-01,-4.820000e+00
2016-05-02 02:21:39.391,-9.200000e-01,-2.600000e-01,-1.900000e-01,-4.300000e-01,-6.410000e+00,-1.700000e+00
2016-05-02 02:21:39.490,-8.600000e-01,-2.500000e-01,-2.500000e-01,6.420000e+00,-1.310000e+00,6.710000e+00
2016-05-02 02:21:39.631,-7.800000e-01,-1.800000e-01,-2.000000e-01,6.160000e+00,2.970000e+00,-6.500000e-01
2016-05-02 02:21:39.729,-8.400000e-01,-2.000000e-01,-2.700000e-01,-6.600000e-01,2.240000e+00,-1.320000e+00
2016-05-02 02:21:39.879,-8.800000e-01,-1.900000e-01,-2.000000e-01,-3.890000e+00,1,-1.086000e+01
2016-05-02 02:21:39.974,-7.400000e-01,4.100000e-01,-1.000000e-01,-4.353000e+01,4.430000e+00,5.850000e+00
2016-05-02 02:21:40.121,-1.330000e+00,3.800000e-01,-3.000000e-01,-6.413000e+01,-1.234000e+01,1.095000e+02
2016-05-02 02:21:40.217,-1.850000e+00,9.800000e-01,-2.800000e-01,-4.189000e+01,-5.588000e+01,2.539900e+02
2016-05-02 02:21:40.368,-1.210000e+00,3.800000e-01,-4.300000e-01,3.806000e+01,-2.531000e+01,2.539900e+02
2016-05-02 02:21:40.462,-8.300000e-01,8.200000e-01,-1.700000e-01,-5.158000e+01,4.515000e+01,1.559900e+02
2016-05-02 02:21:40.560,-8.000000e-02,2.500000e-01,-1.300000e-01,-7.034000e+01,6.530000e+00,8.030000e+01
2016-05-02 02:21:40.707,1.400000e-01,1.100000e-01,2.200000e-01,-3.050000e+00,9.230000e+00,3.047000e+01
2016-05-02 02:21:40.804,1.400000e-01,4.100000e-01,2.100000e-01,4.669000e+01,-1.500000e+00,-5.012000e+01
2016-05-02 02:21:40.950,-3.600000e-01,5.600000e-01,-1.100000e-01,4.412000e+01,-4.700000e+00,-1.435500e+02
2016-05-02 02:21:41.064,-5.900000e-01,4.600000e-01,-3.400000e-01,8.001000e+01,2.709000e+01,-2.395500e+02
2016-05-02 02:21:41.192,-1.770000e+00,8.500000e-01,-2.000000e-01,5.948000e+01,3.412000e+01,-256
2016-05-02 02:21:41.289,-1.260000e+00,-1.200000e-01,-3.700000e-01,6.298000e+01,3.899000e+01,-1.274200e+02
2016-05-02 02:21:41.436,-1.110000e+00,-1.000000e-01,-1.700000e-01,2.705000e+01,-4.250000e+00,-6.670000e+01
2016-05-02 02:21:41.533,-1.080000e+00,-1.800000e-01,-3.100000e-01,3.820000e+01,1.815000e+01,-3.128000e+01
2016-05-02 02:21:41.684,-1.020000e+00,-2.800000e-01,-3.400000e-01,8.480000e+00,-3.380000e+00,4.970000e+00
2016-05-02 02:21:41.782,-7.900000e-01,-2.200000e-01,-2.600000e-01,5.420000e+00,-7.280000e+00,4.880000e+00
2016-05-02 02:21:41.922,-9.400000e-01,-2.400000e-01,-2.800000e-01,8.150000e+00,5.800000e-01,-7.620000e+00
